task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M7 tight pitch,7,MF-HVKG,0.8810771045101795,0.00965662265956605,151,0.9129432020949781,0.04705554233679934,0.07804503509496816,31.272810320560808,0.6398591115735637,19.116666811369157,200
M7 tight pitch,8,MF-HVKG,0.8818880331249814,0.00926212393255656,161,0.8750019971346732,0.05562669484208425,0.07122520668734657,32.32999407586666,0.6699064300819099,18.51066457464005,200
M7 tight pitch,9,MF-HVKG,0.8818459616387201,0.00931439094181265,162,0.8863251855537714,0.06570902781483878,0.06880200335712966,33.32975284956599,0.6772436571224999,20.453569389813115,200
M7 tight pitch,10,MF-HVKG,0.8891373811767159,0.00868401528537201,161,0.909107256683343,0.05827621534555442,0.07510998897776862,34.37198030951196,0.6478899875706223,18.31900666310135,200
M7 tight pitch,11,MF-HVKG,0.8786335114743549,0.009854431441033215,156,0.8882636949252808,0.05573332186510814,0.060844298259911445,33.328500053449645,0.7058878485258598,18.692320494489117,200
M7 tight pitch,12,MF-HVKG,0.8942914500891145,0.008695154777461557,150,0.8825053492305551,0.0622180536743176,0.06949213732567652,33.84868641563031,0.6571641226897074,18.970831778090524,200
M7 tight pitch,13,MF-HVKG,0.9011507666147387,0.007070412605768512,151,0.9028513260950102,0.06812227759523375,0.06943330107221075,35.90078755936418,0.635327751798199,19.699629166373676,200
M7 tight pitch,14,MF-HVKG,0.8797793708010979,0.009278810950206799,159,0.8903289485550416,0.046659627378666815,0.08315452668591818,30.76813152269544,0.6522667525741664,19.19499295055777,200
M7 tight pitch,15,MF-HVKG,0.8770820245284561,0.00858543297272362,159,0.9146265072423142,0.06090139339046572,0.0837853910163046,34.72383891694497,0.7048825056911519,18.884428574598033,200
M7 tight pitch,16,MF-HVKG,0.8823857589364507,0.00899555957406852,159,0.9147794234113849,0.06667611586045864,0.07296795493062368,32.9549127701657,0.6603147861991757,19.635223079262826,200
M7 tight pitch,17,MF-HVKG,0.892888716420633,0.008573500376653985,157,0.8994860214459536,0.059732515623316204,0.08801670412013021,34.119877482302506,0.6510273805136841,18.50690382563731,200
M7 tight pitch,18,MF-HVKG,0.8886728458314871,0.007906684628762609,162,0.920728868952683,0.05510394657318573,0.06750829418506141,32.30747127746452,0.6654111407801524,19.148543989542205,200
M7 tight pitch,19,MF-HVKG,0.885257739710339,0.007969268503808786,156,0.9136615237469001,0.049330178054535476,0.06364596766845879,32.38808419142315,0.6415572262990591,19.527681799082835,200
M7 tight pitch,20,MF-HVKG,0.8845840399446045,0.00921784754329559,158,0.9028074319039904,0.05817788680235016,0.07561209941461025,34.95057202945454,0.6856697853985928,19.382970362445914,200
M7 tight pitch,21,MF-HVKG,0.8926309368225914,0.009371589509012746,161,0.8890945430144891,0.06327130476789208,0.07326406129318383,32.31510712847723,0.6851987964721307,19.665548515170833,200
M7 tight pitch,22,MF-HVKG,0.8829667681526073,0.00910886937763124,158,0.8747454100280947,0.0523592305074797,0.06261360243716568,34.44146228678376,0.6802815241666429,19.178036909745167,200
M7 tight pitch,23,MF-HVKG,0.8892442470057896,0.008786184577638577,160,0.8767417829927985,0.060376136445307274,0.07471160651401698,34.51583617655802,0.6528772502781439,17.903061152524447,200
M7 tight pitch,24,MF-HVKG,0.8946704377855961,0.009620132503405559,162,0.898213322835339,0.04813804974951958,0.06769068793642788,30.9608990307331,0.6570141091930694,19.93271317417775,200
M7 tight pitch,25,MF-HVKG,0.8902312680125477,0.009708691215782127,156,0.9156541752858255,0.04716790453887445,0.06788467046118665,34.4151653843859,0.6340862373323273,19.527666170684082,200
M7 tight pitch,26,MF-HVKG,0.8931538226625458,0.00817717915298543,163,0.8677993112905151,0.06508779012494222,0.0709196278705587,34.57969256589494,0.6420024686792687,18.039334166955317,200
M7 tight pitch,27,MF-HVKG,0.8822399835489284,0.010291899789651757,155,0.9047894287413388,0.07084796638366164,0.06705690778812012,31.460439952719234,0.6209573656833399,19.180548324913406,200
M7 tight pitch,28,MF-HVKG,0.88602056409618,0.009142076018852426,147,0.8926609289642605,0.05348821618506604,0.06808619687903988,32.70003122803929,0.6560175412026638,20.854719762431646,200
M7 tight pitch,29,MF-HVKG,0.8847776233089304,0.0090749723228155,153,0.9083289160462478,0.06714503842416436,0.0695552538218729,34.75658060765447,0.6424772900683069,19.43706354402833,200
M7 tight pitch,30,MF-HVKG,0.8910081599186772,0.00998054205038829,161,0.936113517740653,0.049040578343521345,0.07212416082395405,37.10214767388504,0.6785641035751773,20.19684870128672,200
M7 tight pitch,1,qLogNEHVI,0.8791497651667964,0.011233861383585213,171,0.8815943496748948,0.06999896291984599,0.066320879376684,34.63290118403966,0.6625205748520824,21.78466066839929,200
M7 tight pitch,2,qLogNEHVI,0.8929691958893176,0.010270479782575097,158,0.8759845825294703,0.059806009019074326,0.06847356853210874,32.166189968397404,0.6556409531125768,20.42991609356382,200
M7 tight pitch,3,qLogNEHVI,0.8755047367494566,0.010113895012606733,171,0.8901300612277556,0.05813417572575674,0.06974940518105692,33.661432091079774,0.6158277883725801,19.624938522559233,200
M7 tight pitch,4,qLogNEHVI,0.8713101496779009,0.00948042682861618,173,0.892539150197992,0.06526544214343714,0.075242821925342,31.887523336853988,0.6744841426252444,19.55673740647939,200
M7 tight pitch,5,qLogNEHVI,0.8845749432617357,0.010308828496529122,170,0.8974211548341671,0.059119449096101936,0.06730749463717715,33.944369394824726,0.6704185798269277,19.10155310226833,200
M7 tight pitch,6,qLogNEHVI,0.8908441601240731,0.011514953169831015,167,0.9002747667092711,0.07026425289313737,0.0691083155858376,33.245126170743156,0.6476466998259983,20.19974428672174,200
M7 tight pitch,7,qLogNEHVI,0.8785375746597348,0.011232233558819235,161,0.8706764366642062,0.05811561451725065,0.06757811088536564,34.1104125295739,0.6532724743845792,19.491454841214807,200
M7 tight pitch,8,qLogNEHVI,0.8789573151502778,0.00816377731387819,166,0.902098890787099,0.05507062660341866,0.0779482423535157,36.24357014491039,0.6670020022709785,20.875617206897207,200
M7 tight pitch,9,qLogNEHVI,0.8860569222984781,0.00936139634698459,167,0.8992462768993702,0.06164881177523352,0.07168938372513349,33.21810413514357,0.6467204042611757,19.463414705950395,200
M7 tight pitch,10,qLogNEHVI,0.8840684697315494,0.009436590899559286,165,0.8851051432501865,0.05944138173439094,0.07450314305468336,33.999595953128235,0.6594471945200016,18.925365626680573,200
M7 tight pitch,11,qLogNEHVI,0.874336118341484,0.0114440022494551,170,0.9072504048802607,0.058732117190791466,0.08371217197461978,31.633632245205284,0.6302751731495002,19.500782142679178,200
M7 tight pitch,12,qLogNEHVI,0.8812404594835602,0.009397625002498881,166,0.9161676639015393,0.06310301744669124,0.07690636997249925,29.77991695361203,0.6436652633606572,20.241232904404722,200
M7 tight pitch,13,qLogNEHVI,0.8878227698834688,0.00993861833486252,173,0.873208206315972,0.06308211076853161,0.06262742430136381,33.969984078925904,0.6455186378979368,19.296484898978562,200
M7 tight pitch,14,qLogNEHVI,0.8820976502389737,0.010921911896074837,174,0.8890792755400793,0.05707103023454256,0.06648187258731059,32.421546201724986,0.6327431946357055,20.97981397522104,200
M7 tight pitch,15,qLogNEHVI,0.8788024506103074,0.010001874278699804,169,0.904055701363974,0.05544873923246262,0.07165756289212956,33.726256662188526,0.6149647451471028,19.417366037871158,200
M7 tight pitch,16,qLogNEHVI,0.8891673981685119,0.008864744986094604,168,0.8764597434758736,0.06930046277131123,0.06637314470940942,34.56123129142032,0.6314192598263817,20.014511931398953,200
M7 tight pitch,17,qLogNEHVI,0.8865334854238257,0.009843945247656355,167,0.8922902180439586,0.06586864014741611,0.06724484307860804,31.103384409114383,0.6727153554436142,20.461368059937342,200
M7 tight pitch,18,qLogNEHVI,0.8905750078084581,0.008014313466560242,159,0.9064499525173637,0.07520838916145149,0.06397396258562356,33.34017957914355,0.6575826912466103,20.470439681127292,200
M7 tight pitch,19,qLogNEHVI,0.887775879160631,0.008317967767767005,167,0.8965173442303439,0.06826495509608813,0.0689540332644355,31.017605786423246,0.664099028780288,19.892523901788014,200
M7 tight pitch,20,qLogNEHVI,0.8964675308027783,0.008567325303210067,160,0.8723162257974276,0.0674691932181722,0.062359556036145555,35.11594475478297,0.6502610703173329,18.874411742382563,200
M7 tight pitch,21,qLogNEHVI,0.8851011456056082,0.010214403956254853,166,0.8683410211393914,0.056727513117114166,0.07233099387538008,33.73764609476412,0.6598589415162271,20.90510908973237,200
M7 tight pitch,22,qLogNEHVI,0.8829812818637022,0.007760198244397919,163,0.8823332370222432,0.05499045232212525,0.06722764424337663,33.82917606793248,0.6522981252766566,19.909388323529686,200
M7 tight pitch,23,qLogNEHVI,0.8816498139527655,0.010123869851622851,173,0.899029677232114,0.0477342237367872,0.06779381349552759,31.15423808311897,0.6460637474854731,21.419628998206733,200
M7 tight pitch,24,qLogNEHVI,0.892970838367648,0.007746754160713775,175,0.8982604481179912,0.06882408570269,0.0616847676730969,33.223206632404015,0.6306757910041382,19.88283052407387,200
M7 tight pitch,25,qLogNEHVI,0.8919208062002153,0.010060383288552244,173,0.8691087373058753,0.0595116276780821,0.06790933846963747,34.62935898022329,0.6217425412851885,19.24196660795814,200
M7 tight pitch,26,qLogNEHVI,0.8764275390884899,0.009538727799064407,163,0.8647475984090849,0.07327435175436488,0.08363776798529035,30.468380603283133,0.6386115045386713,21.03422383488784,200
M7 tight pitch,27,qLogNEHVI,0.8726282901198849,0.01077360509105669,168,0.8918199700572299,0.05573758938988417,0.07315727929622033,37.397602133283314,0.6453562626224759,19.8018105069352,200
M7 tight pitch,28,qLogNEHVI,0.8828737946494064,0.009052134957838742,166,0.8672664804267489,0.06044115958606003,0.07304851444153303,32.89455312761552,0.6770370037523746,19.2122278698575,200
M7 tight pitch,29,qLogNEHVI,0.8832899023436309,0.00974251918249537,169,0.8584051319457838,0.05843819400560352,0.08072705929054061,33.50381535054636,0.6538854535451959,20.29394610373858,200
M7 tight pitch,30,qLogNEHVI,0.8785910075359046,0.010678486144347387,165,0.8665870981880291,0.05627085253553553,0.07567636175748747,31.745218931003812,0.6866501251942255,20.24681953925486,200
M7 tight pitch,1,MOMF,0.87568397488357,0.010580282931436863,141,0.8784497443208967,0.06228609675296245,0.07300595824052153,33.11535877475707,0.6689100797170309,19.71127935451065,200
M7 tight pitch,2,MOMF,0.8749952645830047,0.01175033808644275,160,0.8902688533807547,0.06269725677223138,0.06348296322076227,30.355361597546384,0.6524453798139072,18.348602633359857,200
M7 tight pitch,3,MOMF,0.8739449062975516,0.012848925627150502,148,0.89299663898822,0.06616163128748169,0.07985738032085464,29.929692839157052,0.5744046114565289,18.793114157572976,200
M7 tight pitch,4,MOMF,0.870721012085511,0.013409546990172895,153,0.890094094342767,0.04897177416762384,0.07635395329369116,34.198649222974296,0.6395321967620284,17.551122235517173,200
M7 tight pitch,5,MOMF,0.8609924217191031,0.011912076451644386,145,0.8903002282921327,0.05534634560232295,0.08274263412684221,36.03614580604288,0.6377393607002577,19.18732601886045,200
M7 tight pitch,6,MOMF,0.8768034989682831,0.010169221484080102,156,0.8955727376546749,0.061505634218627814,0.07499906899929101,32.16484052782157,0.6466974443201889,19.229860020082292,200
M7 tight pitch,7,MOMF,0.8719710417144884,0.009269517057423932,155,0.8940840668344946,0.04853617685175458,0.07585495093279641,33.19947339993404,0.6690131380154346,17.891158387773658,200
M7 tight pitch,8,MOMF,0.883635460055707,0.010471094005969236,155,0.8798187198957267,0.05638943685404093,0.07198203920918711,31.07684840678728,0.6492563123420969,18.72833528675734,200
M7 tight pitch,9,MOMF,0.8769836750499209,0.011050930877928931,147,0.8889285384036508,0.061769197938998786,0.07618345782751763,31.665304790122367,0.6121566320745923,19.25581039797426,200
M7 tight pitch,10,MOMF,0.874572403738441,0.01043978017935197,158,0.8935365282316777,0.057687015087541135,0.07786806862665124,32.78757264476538,0.6600914331489502,18.535603197178858,200
M7 tight pitch,11,MOMF,0.8755961182551487,0.008229125376437857,151,0.9022385183685847,0.059224728713543694,0.07299048437235166,31.70178026792422,0.6122932318078477,18.36788423903534,200
M7 tight pitch,12,MOMF,0.8770491866522212,0.012038496964426347,159,0.9007106785206521,0.06005489779835682,0.06734076074485551,32.44893296165271,0.6139509287355255,17.701850853865746,200
M7 tight pitch,13,MOMF,0.8787845558764896,0.009535783929686919,157,0.8772685150644495,0.052567896161757256,0.07652369359763868,32.40864815914479,0.6464403248193693,19.50842515501493,200
M7 tight pitch,14,MOMF,0.884350087937806,0.010243440851440114,152,0.8539473612634495,0.051725623683415704,0.06587279519210652,33.24096925552083,0.6534443966106935,19.610063917426693,200
M7 tight pitch,15,MOMF,0.8784685789019924,0.009422126092718884,152,0.8880899004414611,0.06276271696454239,0.07073285658328406,28.048980846218313,0.6141141358950799,19.501303622091083,200
M7 tight pitch,16,MOMF,0.8865406377725237,0.011395846845526683,156,0.8930542738385072,0.06997123706062335,0.06580152751220214,35.16696458013002,0.6126168951813129,20.697203557682606,200
M7 tight pitch,17,MOMF,0.8802598690737242,0.010537689577500628,161,0.893643025325872,0.05201120056311567,0.07403449535835854,31.216435067185337,0.6396018317121166,18.58582403761273,200
M7 tight pitch,18,MOMF,0.8775759643377565,0.011453764693701178,146,0.9034003394794698,0.06209252199598476,0.06779242395796144,31.296764486922925,0.6516633402043885,18.91730182598769,200
M7 tight pitch,19,MOMF,0.8743886060700166,0.009486256969989284,155,0.9010222129886835,0.0614623592295556,0.07706178806793407,33.51689676978163,0.6464618048535983,18.41714042268948,200
M7 tight pitch,20,MOMF,0.8838118969023002,0.011917045944686856,156,0.8974101319751262,0.057469768426953234,0.06898986262917706,31.52684310145118,0.6566069917230197,19.716870193666598,200
M7 tight pitch,21,MOMF,0.8795135871873488,0.009691777599369657,155,0.8698420734976887,0.05915001562242367,0.08730876954699579,34.89504841933623,0.6369961870986993,18.052440438811303,200
M7 tight pitch,22,MOMF,0.8751533572230927,0.009969942107156505,158,0.8826714705048725,0.06464135145977752,0.07932917180211971,34.014198982657085,0.6619403012656863,19.091432942374322,200
M7 tight pitch,23,MOMF,0.8885226939293307,0.009243317391950012,148,0.8859861776475475,0.05751335131382188,0.0683502896835694,34.6593498260255,0.6161984046993153,18.844164653521926,200
M7 tight pitch,24,MOMF,0.8794950434237364,0.011394052317523223,146,0.8739760979259179,0.06347818773171296,0.07445946152714378,33.60928645012584,0.6218906582260477,18.052850293950517,200
M7 tight pitch,25,MOMF,0.8837930592443263,0.00728666773352061,153,0.9390252682831067,0.06454163731593941,0.0737268468372548,35.32413260198733,0.7044323713619737,18.783271665809647,200
M7 tight pitch,26,MOMF,0.885697071628451,0.009985372889458305,151,0.868877241149263,0.06576185056874459,0.06587700288966221,32.625214925132724,0.642670208722909,17.628455795818265,200
M7 tight pitch,27,MOMF,0.8632228399933869,0.009918205853542396,146,0.9151506384687295,0.05940913489051451,0.07674045350973552,32.873222191846146,0.6696050604045033,20.382799978894237,200
M7 tight pitch,28,MOMF,0.8768421282783493,0.0108871000898315,144,0.8822265296730905,0.06700882959013987,0.07397320393176478,32.55823132017115,0.6648721017591546,18.782759137875754,200
M7 tight pitch,29,MOMF,0.8804903787237125,0.0103749241811175,159,0.8900872042212589,0.04554389940020284,0.0802890409129564,33.83664238086717,0.659649378424793,17.848096199558007,200
M7 tight pitch,30,MOMF,0.8755924866855994,0.009287684957662997,156,0.8745843164758519,0.050793653574099366,0.08016013345158653,31.617182860071832,0.6789950646148375,18.955584056793846,200
